sensor_00,sensor_10,sensor_20,sensor_30,sensor_40,sensor_50,machine_status,datetime
2.355208,43.71875,400.163,656.9445,58.59375,181.4236,NORMAL,2018-04-17 18:15:00
2.355208,43.61289,401.2573,724.5369999999999,57.8125,182.0023,NORMAL,2018-04-17 18:16:00
2.355208,43.365390000000005,398.9085,717.5926,58.85416,180.5556,NORMAL,2018-04-17 18:17:00
2.355208,42.82884,399.0525,674.5369999999999,60.9375,178.5301,NORMAL,2018-04-17 18:18:00
2.351273,42.97235,399.8199,682.4074,61.45833,176.5046,NORMAL,2018-04-17 18:19:00
2.352257,42.21208,399.3833,688.4259,60.41666,174.7685,NORMAL,2018-04-17 18:20:00
2.355208,41.59995,399.17800000000005,673.6111,59.63541,172.7431,NORMAL,2018-04-17 18:21:00
2.348322,41.99857,400.6643,694.9074,59.11458,170.7176,NORMAL,2018-04-17 18:22:00
2.352257,42.44463,398.9462,692.1296,60.9375,168.1134,NORMAL,2018-04-17 18:23:00
2.356192,44.07371,400.8755,704.6296,63.54166,165.5093,NORMAL,2018-04-17 18:24:00
2.352257,41.93803,400.7612,681.4814,65.10416,163.7731,NORMAL,2018-04-17 18:25:00
2.352257,41.34327,399.3211,625.9259,66.14583,163.1944,NORMAL,2018-04-17 18:26:00
2.35816,40.667390000000005,399.3879,650.0,65.36458,165.2199,NORMAL,2018-04-17 18:27:00
2.351273,40.69098,399.3932,673.1481,63.80208,170.7176,NORMAL,2018-04-17 18:28:00
2.352257,39.75597,400.08,708.3333,62.76041,177.662,NORMAL,2018-04-17 18:29:00
2.356192,41.21236,399.3407,692.1296,61.71875,183.7384,NORMAL,2018-04-17 18:30:00
2.352257,40.72229,399.3775,717.1296,60.15625,188.3681,NORMAL,2018-04-17 18:31:00
2.348322,40.19399,399.7154,694.9074,59.11458,192.1296,NORMAL,2018-04-17 18:32:00
2.356192,39.6678,400.4405,668.9814,58.33333,193.8657,NORMAL,2018-04-17 18:33:00
2.351273,39.93386,399.2225,685.1852,56.25,195.0231,NORMAL,2018-04-17 18:34:00
2.353241,39.81241,398.9535,692.5926,54.6875,195.8912,NORMAL,2018-04-17 18:35:00
2.356192,40.3163,399.6901,665.2778,53.90625,197.338,NORMAL,2018-04-17 18:36:00
2.352257,40.78274,399.161,678.2407,53.90625,198.4954,NORMAL,2018-04-17 18:37:00
2.352257,40.164840000000005,399.7482,664.8148,54.42708,199.9421,NORMAL,2018-04-17 18:38:00
2.356192,40.55479,399.9342,698.6111,54.42708,202.2569,NORMAL,2018-04-17 18:39:00
2.352257,40.38713,399.0546,687.0369999999999,53.90625,204.2824,NORMAL,2018-04-17 18:40:00
2.355208,40.14965,398.9842,689.8148,53.125,206.0185,NORMAL,2018-04-17 18:41:00
2.355208,40.57866,400.3821,675.9259,52.08333,208.6227,NORMAL,2018-04-17 18:42:00
2.352257,40.8021,400.5744,674.5369999999999,51.04166,209.7801,NORMAL,2018-04-17 18:43:00
2.356192,40.32343,400.0311,641.2037,51.04166,209.7801,NORMAL,2018-04-17 18:44:00
2.352257,40.61891,399.1188,678.7037,51.04166,209.4907,NORMAL,2018-04-17 18:45:00
2.355208,39.24569,398.8916,687.5,51.04166,209.4907,NORMAL,2018-04-17 18:46:00
2.35816,38.9385,400.3456,684.7222,50.0,209.4907,NORMAL,2018-04-17 18:47:00
2.351273,39.45443,399.9433,680.0926,49.21875,208.912,NORMAL,2018-04-17 18:48:00
2.355208,39.58909,400.3366,693.9814,48.69791,210.3588,NORMAL,2018-04-17 18:49:00
2.35816,40.05487,400.3366,693.9814,49.21875,212.963,NORMAL,2018-04-17 18:50:00
2.351273,40.06812,398.7922,690.2778,49.47916,216.1458,NORMAL,2018-04-17 18:51:00
2.351273,38.94567,399.4055,689.3519,49.47916,218.75,NORMAL,2018-04-17 18:52:00
2.35816,38.28725,399.7511,652.3148,49.21875,221.0648,NORMAL,2018-04-17 18:53:00
2.352257,38.209790000000005,399.2766,673.6111,48.4375,220.4861,NORMAL,2018-04-17 18:54:00
2.352257,38.72356,399.7328,672.2222,47.39583,220.1968,NORMAL,2018-04-17 18:55:00
2.360127,39.19343,399.6811,675.9259,47.39583,219.6181,NORMAL,2018-04-17 18:56:00
2.351273,39.92373,398.9398,665.2778,46.875,218.1713,NORMAL,2018-04-17 18:57:00
2.352257,39.64572,399.0572,663.8889,47.13541,217.3032,NORMAL,2018-04-17 18:58:00
2.360127,39.91758,400.0552,699.074,49.21875,217.5926,NORMAL,2018-04-17 18:59:00
2.355208,38.72247,400.4276,696.2963,52.60416,217.0139,NORMAL,2018-04-17 19:00:00
2.355208,38.72247,400.4276,696.2963,52.60416,217.0139,NORMAL,2018-04-17 19:01:00
2.35816,39.31764,399.923,682.4074,52.60416,215.8565,NORMAL,2018-04-17 19:02:00
2.35816,39.31764,399.9323,708.3333,52.60416,215.8565,NORMAL,2018-04-17 19:03:00
2.355208,38.97497,400.0087,668.5185,51.82291,210.9375,NORMAL,2018-04-17 19:04:00
2.356192,39.31524,398.9832,673.6111,53.125,207.1759,NORMAL,2018-04-17 19:05:00
2.351273,41.41394,400.0085,687.9630000000001,52.60416,203.9931,NORMAL,2018-04-17 19:06:00
2.355208,41.75285,400.425,688.4259,50.52083,199.9421,NORMAL,2018-04-17 19:07:00
2.355208,41.85909,399.2566,666.2037,48.17708,196.4699,NORMAL,2018-04-17 19:08:00
2.348322,41.58979,398.4696,652.3148,47.39583,193.8657,NORMAL,2018-04-17 19:09:00
2.360127,41.08121,399.7069,667.1296,50.52083,191.5509,NORMAL,2018-04-17 19:10:00
2.355208,40.580290000000005,400.2048,728.7037,54.42708,189.8148,NORMAL,2018-04-17 19:11:00
2.352257,40.25962,399.9901,697.2222,57.03125,188.0787,NORMAL,2018-04-17 19:12:00
2.356192,39.23377,399.376,687.0369999999999,57.55208,186.9213,NORMAL,2018-04-17 19:13:00
2.355208,39.05972,400.062,672.2222,58.33333,186.3426,NORMAL,2018-04-17 19:14:00
2.352257,38.86288,401.6139,684.7222,58.85416,185.4745,NORMAL,2018-04-17 19:15:00
2.356192,38.43123,399.5584,623.1481,59.11458,184.3171,NORMAL,2018-04-17 19:16:00
2.352257,38.13588,400.0082,693.9814,59.11458,182.2917,NORMAL,2018-04-17 19:17:00
2.351273,38.66808,399.0742,720.8333,58.85416,179.3981,NORMAL,2018-04-17 19:18:00
2.356192,39.48146,397.9222,686.1111,57.29166,178.2407,NORMAL,2018-04-17 19:19:00
2.352257,40.149640000000005,399.9272,664.8148,57.03125,178.5301,NORMAL,2018-04-17 19:20:00
2.351273,40.0229,398.7935,698.6111,56.25,178.5301,NORMAL,2018-04-17 19:21:00
2.35816,40.46363,398.5512,694.4445,55.72916,179.1088,NORMAL,2018-04-17 19:22:00
2.351273,39.75032,399.8194,645.3704,54.6875,178.5301,NORMAL,2018-04-17 19:23:00
2.352257,39.91803,400.1939,696.7593,54.94791,178.2407,NORMAL,2018-04-17 19:24:00
2.35816,40.78661,399.797,725.0,55.98958,177.662,NORMAL,2018-04-17 19:25:00
2.351273,40.829,398.9365,693.9814,56.25,176.5046,NORMAL,2018-04-17 19:26:00
2.352257,41.50323,399.1846,686.1111,55.20833,175.3472,NORMAL,2018-04-17 19:27:00
2.360127,40.51258,400.0191,684.7222,54.6875,175.6366,NORMAL,2018-04-17 19:28:00
2.348322,41.07071,399.0069,654.6296,53.38541,175.6366,NORMAL,2018-04-17 19:29:00
2.352257,40.976000000000006,399.4834,681.0185,52.08333,175.6366,NORMAL,2018-04-17 19:30:00
2.356192,40.6721,400.1797,687.0369999999999,51.30208,175.6366,NORMAL,2018-04-17 19:31:00
2.351273,39.94518,399.36800000000005,690.2778,51.04166,176.794,NORMAL,2018-04-17 19:32:00
2.352257,39.82889,399.5045,690.2778,51.04166,178.2407,NORMAL,2018-04-17 19:33:00
2.352257,39.82889,399.9892,683.3333,51.04166,178.2407,NORMAL,2018-04-17 19:34:00
2.353241,37.56438,399.671,671.7593,53.38541,180.8449,NORMAL,2018-04-17 19:35:00
2.352257,37.96157,399.6717,669.9074,52.60416,181.1343,NORMAL,2018-04-17 19:36:00
2.355208,38.83652,399.1855,667.5926,51.82291,181.1343,NORMAL,2018-04-17 19:37:00
2.355208,38.061440000000005,399.2623,684.7222,51.04166,182.2917,NORMAL,2018-04-17 19:38:00
2.353241,39.36029,399.099,681.4814,50.78125,182.581,NORMAL,2018-04-17 19:39:00
2.352257,39.77493,399.6348,675.9259,49.21875,183.4491,NORMAL,2018-04-17 19:40:00
2.355208,41.02102,398.7465,710.1852,47.13541,184.0278,NORMAL,2018-04-17 19:41:00
2.355208,41.02102,399.3058,657.4074,47.13541,184.0278,NORMAL,2018-04-17 19:42:00
2.352257,43.53007,399.4411,676.3889,49.21875,184.0278,NORMAL,2018-04-17 19:43:00
2.355208,42.75225,400.1255,676.3889,55.20833,184.0278,NORMAL,2018-04-17 19:44:00
2.356192,42.05876,399.9795,712.9630000000001,61.19791,183.7384,NORMAL,2018-04-17 19:45:00
2.351273,40.96243,399.0494,673.6111,64.32291,182.581,NORMAL,2018-04-17 19:46:00
2.355208,41.29591,400.224,667.5926,64.32291,182.0023,NORMAL,2018-04-17 19:47:00
2.35816,42.06842,398.336,678.2407,62.76041,181.4236,NORMAL,2018-04-17 19:48:00
2.352257,43.16507,398.666,700.9259,60.41666,180.8449,NORMAL,2018-04-17 19:49:00
2.352257,43.49636,398.2904,691.6666,59.11458,180.8449,NORMAL,2018-04-17 19:50:00
2.35816,43.029140000000005,399.2015,680.0926,57.55208,179.6875,NORMAL,2018-04-17 19:51:00
2.352257,41.91398,399.7469,662.9630000000001,55.98958,179.6875,NORMAL,2018-04-17 19:52:00
2.352257,40.98,399.3371,669.4445,56.25,178.5301,NORMAL,2018-04-17 19:53:00
2.356192,40.51282,399.9039,702.3148,57.55208,177.662,NORMAL,2018-04-17 19:54:00
2.355208,39.98336,399.5044,669.4445,59.11458,176.5046,NORMAL,2018-04-17 19:55:00
2.352257,39.73492,400.3655,665.2778,60.15625,175.3472,NORMAL,2018-04-17 19:56:00
2.356192,39.855340000000005,400.0591,698.6111,59.89583,173.9005,NORMAL,2018-04-17 19:57:00
2.352257,38.73125,399.6107,701.8519,59.11458,171.875,NORMAL,2018-04-17 19:58:00
2.351273,38.75853,400.6236,686.1111,59.11458,169.8495,NORMAL,2018-04-17 19:59:00
2.355208,37.45682,400.9411,674.074,58.85416,168.9815,NORMAL,2018-04-17 20:00:00
2.355208,37.45682,400.9411,674.074,58.85416,168.9815,NORMAL,2018-04-17 20:01:00
2.355208,37.80273,400.5134,680.5555,59.11458,169.2708,NORMAL,2018-04-17 20:02:00
2.355208,38.02065,400.1263,662.9630000000001,57.03125,169.8495,NORMAL,2018-04-17 20:03:00
2.356192,38.95176,399.1713,712.9630000000001,54.42708,170.7176,NORMAL,2018-04-17 20:04:00
2.352257,40.16235,398.8257,645.3704,53.125,171.0069,NORMAL,2018-04-17 20:05:00
2.352257,40.52609,401.2436,649.0740000000001,51.30208,170.7176,NORMAL,2018-04-17 20:06:00
2.351273,41.55531,399.5248,673.1481,49.47916,170.4282,NORMAL,2018-04-17 20:07:00
2.356192,43.18108,400.6913,666.2037,48.69791,169.8495,NORMAL,2018-04-17 20:08:00
2.352257,41.53356,399.6983,680.5555,49.47916,169.8495,NORMAL,2018-04-17 20:09:00
2.355208,40.64074,399.5742,647.6852,51.82291,170.7176,NORMAL,2018-04-17 20:10:00
2.356192,40.5276,400.0231,682.8704,53.125,171.2963,NORMAL,2018-04-17 20:11:00
2.351273,40.50387,400.867,676.3889,53.125,172.1644,NORMAL,2018-04-17 20:12:00
2.355208,40.77682,399.4196,709.2593,52.60416,172.7431,NORMAL,2018-04-17 20:13:00
2.356192,41.55868,399.483,689.3519,52.60416,172.7431,NORMAL,2018-04-17 20:14:00
2.351273,41.31192,400.6086,690.7407,53.38541,172.7431,NORMAL,2018-04-17 20:15:00
2.352257,40.92839,399.5694,685.6481,53.90625,172.7431,NORMAL,2018-04-17 20:16:00
2.356192,40.60297,400.2474,687.9630000000001,54.42708,172.4537,NORMAL,2018-04-17 20:17:00
2.356192,40.60297,399.4731,666.6666,54.42708,172.4537,NORMAL,2018-04-17 20:18:00
2.351273,42.01131,400.2153,684.7222,52.08333,170.7176,NORMAL,2018-04-17 20:19:00
2.356192,42.14202,401.2422,680.0926,51.30208,169.2708,NORMAL,2018-04-17 20:20:00
2.355208,42.1778,387.0942,610.6481,53.38541,167.8241,NORMAL,2018-04-17 20:21:00
2.348322,42.31153,400.6882,689.3519,54.6875,166.3773,NORMAL,2018-04-17 20:22:00
2.356192,42.69587,400.1933,663.8889,56.25,165.2199,NORMAL,2018-04-17 20:23:00
2.352257,42.63715,400.1309,667.1296,57.29166,163.4838,NORMAL,2018-04-17 20:24:00
2.352257,43.00214,399.231,678.7037,57.29166,160.8796,NORMAL,2018-04-17 20:25:00
2.35816,43.12841,399.1034,686.1111,56.51041,159.1435,NORMAL,2018-04-17 20:26:00
2.355208,42.84389,399.1034,686.1111,56.25,158.2755,NORMAL,2018-04-17 20:27:00
2.352257,41.93313,400.1414,673.6111,56.25,157.6968,NORMAL,2018-04-17 20:28:00
2.355208,42.49665,399.2565,674.5369999999999,55.72916,157.6968,NORMAL,2018-04-17 20:29:00
2.356192,42.441590000000005,401.1755,685.1852,54.94791,157.9861,NORMAL,2018-04-17 20:30:00
2.353241,43.97163,400.3419,689.3519,53.90625,159.1435,NORMAL,2018-04-17 20:31:00
2.355208,44.46793,399.6566,692.5926,53.38541,160.8796,NORMAL,2018-04-17 20:32:00
2.355208,44.46793,400.1255,667.1296,53.38541,160.8796,NORMAL,2018-04-17 20:33:00
2.356192,45.62549,400.4614,674.074,52.60416,164.6412,NORMAL,2018-04-17 20:34:00
2.352257,44.51849,399.7037,702.3148,52.34375,164.6412,NORMAL,2018-04-17 20:35:00
2.352257,44.55785,400.0092,641.6666,52.60416,165.5093,NORMAL,2018-04-17 20:36:00
2.356192,43.99862,398.9157,678.2407,52.60416,166.956,NORMAL,2018-04-17 20:37:00
2.351273,43.30022,400.2457,676.3889,51.30208,169.2708,NORMAL,2018-04-17 20:38:00
2.355208,44.62423,399.7242,680.5555,48.4375,170.4282,NORMAL,2018-04-17 20:39:00
2.356192,45.61166,399.6899,664.3519,46.09375,171.2963,NORMAL,2018-04-17 20:40:00
2.351273,47.6861,399.852,647.6852,45.3125,172.7431,NORMAL,2018-04-17 20:41:00
2.355208,48.10059,399.8759,664.8148,44.79166,174.1898,NORMAL,2018-04-17 20:42:00
2.360127,48.3841,399.5099,687.0369999999999,46.875,175.3472,NORMAL,2018-04-17 20:43:00
2.351273,48.31741,400.8718,657.4074,52.34375,175.6366,NORMAL,2018-04-17 20:44:00
2.352257,47.17739,397.6593,697.6852,57.29166,177.0833,NORMAL,2018-04-17 20:45:00
2.35816,46.12316,399.9016,716.2037,59.11458,177.662,NORMAL,2018-04-17 20:46:00
2.352257,45.38299,399.3637,696.2963,59.63541,178.2407,NORMAL,2018-04-17 20:47:00
2.352257,45.03547,398.9142,667.1296,59.11458,179.3981,NORMAL,2018-04-17 20:48:00
2.356192,45.03276,399.6544,669.4445,58.59375,180.5556,NORMAL,2018-04-17 20:49:00
2.352257,47.9967,399.3874,664.3519,58.85416,181.1343,NORMAL,2018-04-17 20:50:00
2.355208,43.76891,399.7329,666.2037,59.89583,182.0023,NORMAL,2018-04-17 20:51:00
2.356192,43.44912,399.1096,670.8333,60.41666,182.581,NORMAL,2018-04-17 20:52:00
2.351273,43.51378,400.7031,660.1852,60.15625,182.8704,NORMAL,2018-04-17 20:53:00
2.355208,43.84441,400.1949,692.1296,59.89583,182.0023,NORMAL,2018-04-17 20:54:00
2.356192,44.46611,399.9336,671.2963,59.89583,179.3981,NORMAL,2018-04-17 20:55:00
2.352257,44.61041,399.8984,664.3519,61.19791,175.6366,NORMAL,2018-04-17 20:56:00
2.356192,43.40662,400.1166,687.9630000000001,62.76041,172.7431,NORMAL,2018-04-17 20:57:00
2.352257,44.30307,399.9944,669.9074,65.10416,171.0069,NORMAL,2018-04-17 20:58:00
2.351273,43.79181,399.6607,692.5926,65.10416,170.4282,NORMAL,2018-04-17 20:59:00
2.353241,43.08295,400.5332,687.9630000000001,62.23958,171.875,NORMAL,2018-04-17 21:00:00
2.353241,43.08295,400.5332,687.9630000000001,62.23958,171.875,NORMAL,2018-04-17 21:01:00
2.352257,42.2151,400.7378,659.2593,59.11458,173.6111,NORMAL,2018-04-17 21:02:00
2.356192,41.58279,398.6068,682.4074,56.51041,174.7685,NORMAL,2018-04-17 21:03:00
2.351273,41.24483,400.5326,696.2963,55.72916,175.0579,NORMAL,2018-04-17 21:04:00
2.355208,41.86625,399.8202,659.7222,54.42708,175.3472,NORMAL,2018-04-17 21:05:00
2.35816,41.88608,400.6862,694.4445,53.90625,177.9514,NORMAL,2018-04-17 21:06:00
2.351273,41.5302,400.9241,681.0185,52.60416,180.8449,NORMAL,2018-04-17 21:07:00
2.352257,41.587340000000005,400.0149,668.9814,51.82291,184.3171,NORMAL,2018-04-17 21:08:00
2.356192,40.24031,399.1487,682.4074,51.30208,186.9213,NORMAL,2018-04-17 21:09:00
2.351273,39.82067,399.8730000000001,675.9259,51.04166,189.5255,NORMAL,2018-04-17 21:10:00
2.355208,40.22758,400.3758,680.0926,51.04166,191.2616,NORMAL,2018-04-17 21:11:00
2.35816,39.9407,399.8652,683.3333,50.78125,192.419,NORMAL,2018-04-17 21:12:00
2.352257,39.7618,399.9384,687.9630000000001,49.73958,193.5764,NORMAL,2018-04-17 21:13:00
2.355208,40.61411,398.3992,671.2963,49.21875,194.1551,NORMAL,2018-04-17 21:14:00
2.35816,41.72626,401.1418,694.4445,47.91666,194.4444,NORMAL,2018-04-17 21:15:00
2.351273,41.85934,398.6577,675.4630000000001,46.875,195.0231,NORMAL,2018-04-17 21:16:00
2.355208,43.56387,399.6685,681.4814,47.91666,195.3125,NORMAL,2018-04-17 21:17:00
2.356192,43.62069,400.2809,688.4259,47.39583,195.8912,NORMAL,2018-04-17 21:18:00
2.351273,44.7621,400.2925,665.2778,48.17708,196.4699,NORMAL,2018-04-17 21:19:00
2.351273,46.18608,400.3311,671.7593,50.0,196.7593,NORMAL,2018-04-17 21:20:00
2.356192,44.21426,399.5898,659.7222,52.08333,196.7593,NORMAL,2018-04-17 21:21:00
2.352257,43.00602,398.4669,694.4445,52.60416,197.338,NORMAL,2018-04-17 21:22:00
2.352257,42.73605,399.6968,694.9074,53.38541,198.4954,NORMAL,2018-04-17 21:23:00
2.356192,42.2069,401.342,662.5,53.64583,199.3634,NORMAL,2018-04-17 21:24:00
2.355208,43.4771,398.3425,675.4630000000001,53.38541,198.7847,NORMAL,2018-04-17 21:25:00
2.355208,42.33182,400.0363,695.3704,53.125,198.7847,NORMAL,2018-04-17 21:26:00
2.355208,41.88122,399.2297,658.3333,52.60416,198.206,NORMAL,2018-04-17 21:27:00
2.356192,40.93873,399.7543,700.0,52.34375,197.338,NORMAL,2018-04-17 21:28:00
2.355208,40.43119,399.4332,687.9630000000001,52.34375,195.6019,NORMAL,2018-04-17 21:29:00
2.352257,40.93312,399.2281,695.3704,51.82291,196.4699,NORMAL,2018-04-17 21:30:00
2.355208,42.115190000000005,398.4268,694.9074,51.04166,198.7847,NORMAL,2018-04-17 21:31:00
2.356192,40.87463,399.4333,655.5555,50.52083,201.3889,NORMAL,2018-04-17 21:32:00
2.352257,40.29544,399.7875,687.5,50.52083,202.8356,NORMAL,2018-04-17 21:33:00
2.355208,40.71374,398.2575,668.9814,51.04166,203.7037,NORMAL,2018-04-17 21:34:00
2.356192,40.80424,399.8213,681.0185,52.08333,203.125,NORMAL,2018-04-17 21:35:00
2.351273,40.94827,400.8812,697.2222,53.64583,205.1505,NORMAL,2018-04-17 21:36:00
2.352257,40.79002,400.3683,687.5,54.6875,206.5972,NORMAL,2018-04-17 21:37:00
2.356192,41.29,400.1028,679.1666,55.72916,205.7292,NORMAL,2018-04-17 21:38:00
2.351273,41.54712,398.8546,700.9259,56.25,204.2824,NORMAL,2018-04-17 21:39:00
2.352257,42.46855,399.4973,666.6666,56.25,203.9931,NORMAL,2018-04-17 21:40:00
2.35816,42.86194,399.3921,679.1666,55.20833,204.2824,NORMAL,2018-04-17 21:41:00
2.351273,42.30398,399.1501,682.8704,53.125,204.2824,NORMAL,2018-04-17 21:42:00
2.352257,42.88134,399.4804,679.1666,53.38541,204.2824,NORMAL,2018-04-17 21:43:00
2.35816,43.55165,399.1641,687.0369999999999,53.64583,203.9931,NORMAL,2018-04-17 21:44:00
2.352257,43.46195,399.2774,696.2963,54.42708,203.7037,NORMAL,2018-04-17 21:45:00
2.352257,43.66245,399.7068,689.8148,55.72916,202.2569,NORMAL,2018-04-17 21:46:00
2.35816,44.20544,398.7477,711.574,57.8125,200.8102,NORMAL,2018-04-17 21:47:00
2.35816,44.20544,401.2531,714.8148,57.8125,200.8102,NORMAL,2018-04-17 21:48:00
2.352257,43.57619,399.2486,706.0185,58.59375,197.338,NORMAL,2018-04-17 21:49:00
2.356192,43.63288,398.9755,693.0555,57.03125,197.9167,NORMAL,2018-04-17 21:50:00
2.355208,44.25674,399.3071,677.7778,55.20833,198.7847,NORMAL,2018-04-17 21:51:00
2.355208,45.35963,399.1832,689.8148,54.42708,200.2315,NORMAL,2018-04-17 21:52:00
2.352257,42.86353,400.36300000000006,676.3889,54.94791,202.8356,NORMAL,2018-04-17 21:53:00
2.352257,42.05176,399.715,688.4259,56.25,204.2824,NORMAL,2018-04-17 21:54:00
2.355208,41.63515,399.8086,653.7037,57.8125,206.5972,NORMAL,2018-04-17 21:55:00
2.352257,41.89013,398.5689,652.3148,58.59375,208.3333,NORMAL,2018-04-17 21:56:00
2.355208,42.43381,399.2196,719.9074,58.85416,209.7801,NORMAL,2018-04-17 21:57:00
2.355208,42.00214,398.4254,707.8704,58.85416,210.0694,NORMAL,2018-04-17 21:58:00
2.351273,42.75139,398.8239,674.5369999999999,59.63541,209.4907,NORMAL,2018-04-17 21:59:00
2.356192,41.00352,398.7784,662.9630000000001,59.63541,204.2824,NORMAL,2018-04-17 22:00:00
2.356192,41.00352,398.7784,662.9630000000001,59.63541,204.2824,NORMAL,2018-04-17 22:01:00
2.352257,40.0808,398.4699,683.3333,58.33333,201.0995,NORMAL,2018-04-17 22:02:00
2.352257,40.06721,399.8046,675.9259,58.85416,198.4954,NORMAL,2018-04-17 22:03:00
2.356192,41.22748,399.4701,674.5369999999999,60.15625,196.4699,NORMAL,2018-04-17 22:04:00
2.351273,41.08632,400.5821,648.6111,60.15625,194.1551,NORMAL,2018-04-17 22:05:00
2.351273,41.79362,400.5821,648.6111,59.89583,191.2616,NORMAL,2018-04-17 22:06:00
2.35816,41.07064,398.4373,671.7593,61.19791,189.2361,NORMAL,2018-04-17 22:07:00
2.351273,40.99923,400.5307,651.3889,61.19791,187.2106,NORMAL,2018-04-17 22:08:00
2.352257,42.19893,399.0158,698.6111,60.9375,185.7639,NORMAL,2018-04-17 22:09:00
2.35816,41.84416,398.4371,636.1111,60.15625,184.0278,NORMAL,2018-04-17 22:10:00
2.348322,41.89943,399.9979,667.5926,59.63541,182.0023,NORMAL,2018-04-17 22:11:00
2.355208,42.2888,398.1069,675.4630000000001,58.59375,179.6875,NORMAL,2018-04-17 22:12:00
2.35816,43.22548,400.782,670.8333,57.55208,178.5301,NORMAL,2018-04-17 22:13:00
2.351273,41.94634,400.3169,666.6666,56.51041,177.662,NORMAL,2018-04-17 22:14:00
2.355208,42.581520000000005,400.6271,673.6111,54.94791,176.794,NORMAL,2018-04-17 22:15:00
2.356192,43.09195,399.6767,666.2037,54.42708,177.662,NORMAL,2018-04-17 22:16:00
2.352257,43.69852,399.1830000000001,653.2407,53.38541,178.5301,NORMAL,2018-04-17 22:17:00
2.355208,45.32638,398.9012,680.5555,51.82291,179.3981,NORMAL,2018-04-17 22:18:00
2.355208,45.85687,399.4663,703.7037,52.34375,179.6875,NORMAL,2018-04-17 22:19:00
2.352257,45.69931,399.459,695.3704,56.25,179.1088,NORMAL,2018-04-17 22:20:00
2.355208,45.33788,400.3308,690.2778,59.11458,178.5301,NORMAL,2018-04-17 22:21:00
2.355208,45.00237,399.9617,676.3889,60.41666,177.9514,NORMAL,2018-04-17 22:22:00
2.352257,44.4129,398.5945,687.5,61.19791,176.5046,NORMAL,2018-04-17 22:23:00
2.355208,43.94833,399.2943,676.3889,61.19791,176.2153,NORMAL,2018-04-17 22:24:00
2.352257,43.22826,399.9312,675.9259,60.9375,176.2153,NORMAL,2018-04-17 22:25:00
2.352257,43.56469,398.5581,701.3889,60.9375,176.5046,NORMAL,2018-04-17 22:26:00
2.35816,43.59273,399.7761,690.7407,60.15625,177.0833,NORMAL,2018-04-17 22:27:00
2.352257,41.17064,398.8196,668.9814,58.59375,177.9514,NORMAL,2018-04-17 22:28:00
2.355208,39.74222,398.7965,716.2037,56.25,178.5301,NORMAL,2018-04-17 22:29:00
2.356192,40.28193,399.4866,686.1111,54.6875,179.1088,NORMAL,2018-04-17 22:30:00
2.352257,41.01742,399.9991,679.1666,53.125,178.2407,NORMAL,2018-04-17 22:31:00
2.352257,42.3047,400.4981,685.1852,51.82291,177.662,NORMAL,2018-04-17 22:32:00
2.356192,43.06223,398.8889,657.4074,50.52083,175.0579,NORMAL,2018-04-17 22:33:00
2.351273,44.65331,397.8457,651.3889,49.47916,172.7431,NORMAL,2018-04-17 22:34:00
2.352257,43.65157,398.9147,683.3333,49.73958,170.4282,NORMAL,2018-04-17 22:35:00
2.35816,43.40421,399.1528,671.7593,50.52083,168.9815,NORMAL,2018-04-17 22:36:00
2.350289,43.12353,399.1605,665.2778,49.47916,169.5602,NORMAL,2018-04-17 22:37:00
2.355208,43.33429,400.5964,676.8519,48.69791,169.8495,NORMAL,2018-04-17 22:38:00
2.35816,43.52563,397.6971,681.0185,49.73958,170.4282,NORMAL,2018-04-17 22:39:00
2.348322,42.81236,399.7405,678.7037,52.08333,172.4537,NORMAL,2018-04-17 22:40:00
2.355208,42.64713,399.3799,677.7778,55.20833,175.6366,NORMAL,2018-04-17 22:41:00
2.35816,42.95515,398.2815,669.9074,58.33333,177.9514,NORMAL,2018-04-17 22:42:00
2.351273,42.41778,399.1138,690.7407,60.15625,179.3981,NORMAL,2018-04-17 22:43:00
2.356192,42.18311,399.8104,678.2407,59.89583,180.5556,NORMAL,2018-04-17 22:44:00
2.355208,42.63686,400.3582,680.0926,55.98958,181.4236,NORMAL,2018-04-17 22:45:00
2.352257,43.26453,399.8448,675.4630000000001,51.82291,181.4236,NORMAL,2018-04-17 22:46:00
2.352257,43.26453,399.6878,660.1852,51.82291,181.4236,NORMAL,2018-04-17 22:47:00
2.355208,43.51532,400.3817,681.0185,47.91666,184.8958,NORMAL,2018-04-17 22:48:00
2.355208,44.24472,399.1198,677.7778,47.39583,186.9213,NORMAL,2018-04-17 22:49:00
2.35816,45.52749,400.0552,663.8889,52.60416,187.7894,NORMAL,2018-04-17 22:50:00
2.351273,46.4679,399.5275,681.0185,65.625,187.7894,NORMAL,2018-04-17 22:51:00
2.352257,46.57275,398.8502,676.8519,75.26041,185.7639,NORMAL,2018-04-17 22:52:00
2.35816,45.86600000000001,399.4242,656.0185,77.34375,184.8958,NORMAL,2018-04-17 22:53:00
2.352257,44.22091,399.1962,685.6481,76.04166,184.3171,NORMAL,2018-04-17 22:54:00
2.352257,43.29126,398.4987,680.5555,73.17708,184.3171,NORMAL,2018-04-17 22:55:00
2.355208,42.29587,399.2348,695.3704,67.70833,183.4491,NORMAL,2018-04-17 22:56:00
2.351273,42.35114,400.0893,683.7963,62.5,182.2917,NORMAL,2018-04-17 22:57:00
